Date,Open,High,Low,Close,Volume,Adj Close
2016-05-18,328.10,336.60,326.80,336.40,1183000,334.863
2016-05-17,329.20,335.10,329.00,329.70,1313000,328.194
2016-05-16,323.20,328.80,323.20,328.80,848700,327.298
2016-05-13,323.60,327.40,321.80,326.00,1458000,324.511
2016-05-12,329.90,329.90,321.70,325.80,1867300,324.312
2016-05-11,333.50,339.30,329.50,329.90,1949400,328.393
2016-05-10,349.00,350.475,334.80,335.50,2495500,333.967
2016-05-09,346.30,352.90,345.60,345.90,1591000,344.32
2016-05-06,335.00,353.80,332.30,345.90,3395500,344.32
2016-05-05,330.60,336.70,330.60,333.10,1729100,331.578
2016-05-04,336.80,342.50,330.50,330.50,1786000,328.99
2016-05-03,352.70,355.80,336.60,336.60,2877100,335.062
2016-05-02,353.50,353.50,353.50,353.50,000,351.885
2016-04-29,354.00,356.40,353.00,353.50,2690900,351.885
2016-04-28,353.70,354.90,347.60,354.80,1267800,353.179
2016-04-27,351.30,356.00,351.30,354.40,1182100,352.781
2016-04-26,342.40,355.20,341.80,353.90,1890500,352.283
2016-04-25,326.10,343.00,325.80,340.10,2394300,338.546
2016-04-22,328.30,335.20,325.40,326.70,2016400,325.207
2016-04-21,330.30,332.20,327.20,329.90,1546300,328.393
2016-04-20,330.00,330.60,327.10,329.60,1177400,328.094
2016-04-19,329.20,332.80,327.90,328.40,1405600,326.90
2016-04-18,328.80,331.00,326.90,326.90,1136100,325.407
2016-04-15,336.00,339.90,329.851,329.90,1812900,328.393
2016-04-14,338.30,341.70,334.65,334.70,3241600,333.171
2016-04-13,334.80,339.80,333.10,339.80,1816600,338.248
2016-04-12,333.90,334.20,329.50,330.70,2027000,329.189
2016-04-11,341.00,341.00,334.80,338.90,1357800,337.352
2016-04-08,333.20,340.20,330.60,339.50,861400,337.949
2016-04-07,335.00,339.00,329.60,330.20,1516000,328.691
2016-04-06,333.90,341.10,332.20,336.70,1458500,335.162
2016-04-05,333.70,334.90,329.80,331.80,1065500,330.284
2016-04-04,334.40,336.70,331.60,334.90,1066500,333.37
2016-04-01,327.80,333.90,324.90,333.70,1753700,332.175
2016-03-31,332.30,336.10,329.10,329.80,1424900,328.293
2016-03-30,332.00,334.20,331.20,332.50,982300,330.981
2016-03-29,324.40,329.40,323.50,329.40,1237300,327.895
2016-03-28,320.50,320.50,320.50,320.50,000,319.036
2016-03-24,327.20,328.60,320.30,320.50,1157900,319.036
2016-03-23,328.90,330.50,327.90,330.20,870100,328.691
2016-03-22,332.00,332.40,326.10,326.10,1495400,324.61
2016-03-21,329.30,333.90,329.30,331.20,625300,329.687
2016-03-18,327.80,334.10,326.10,331.80,2204600,330.284
2016-03-17,323.40,328.00,317.80,326.00,2006200,324.511
2016-03-16,324.90,330.60,321.10,321.10,1488200,319.633
2016-03-15,329.00,331.90,322.10,322.20,1797200,320.728
2016-03-14,328.50,330.60,327.60,329.40,1353000,327.895
2016-03-11,322.00,328.20,319.528,325.60,2655300,324.112
2016-03-10,315.50,324.30,314.90,315.30,1887700,313.86
2016-03-09,320.00,320.60,312.10,314.90,1966300,313.461
2016-03-08,322.00,322.70,314.70,315.70,2456200,314.258
2016-03-07,328.10,332.00,324.70,325.70,1180700,324.212
2016-03-04,327.00,329.40,324.50,327.20,1126500,325.705
2016-03-03,327.20,329.60,324.50,324.50,1616900,323.017
2016-03-02,331.00,332.90,326.00,327.00,3562200,325.506
2016-03-01,324.90,332.90,324.90,332.10,2344600,330.583
2016-02-29,321.00,325.70,320.00,323.00,2828900,321.524
2016-02-26,324.10,330.50,320.00,320.00,1818700,318.538
2016-02-25,315.30,322.20,314.20,318.40,2952200,316.945
2016-02-24,346.00,349.90,315.00,315.00,3676100,313.561
2016-02-23,342.30,349.00,341.10,343.00,1482400,341.433
2016-02-22,354.20,357.50,349.50,349.90,1664100,348.301
2016-02-19,350.20,354.50,349.40,351.10,848200,349.496
2016-02-18,355.10,356.70,347.90,349.30,1811200,347.704
2016-02-17,350.00,357.40,350.00,352.70,1212500,351.089
2016-02-16,354.10,355.70,348.20,349.00,1359700,347.406
2016-02-15,347.70,352.00,346.10,350.90,938600,349.297
2016-02-12,341.60,344.50,336.80,342.40,1228500,340.836
2016-02-11,347.70,348.00,340.50,340.50,1063100,338.944
2016-02-10,347.00,356.00,345.30,350.70,783200,349.098
2016-02-09,351.30,352.30,341.40,344.20,1692900,342.628
2016-02-08,360.20,361.80,349.60,349.90,1898700,348.301
2016-02-05,364.50,366.80,357.20,357.90,953100,356.265
2016-02-04,368.20,371.70,363.20,363.40,1353100,361.74
2016-02-03,368.00,370.30,360.40,361.20,902200,359.55
2016-02-02,371.90,375.80,366.70,366.70,1611600,365.025
2016-02-01,372.60,374.90,366.90,370.50,1471000,368.807
2016-01-29,360.80,369.50,360.10,369.50,1292200,367.812
2016-01-28,360.00,364.50,357.90,357.90,2289700,356.265
2016-01-27,361.60,362.00,357.60,360.40,1149100,358.753
2016-01-26,359.10,361.10,356.60,360.30,851100,358.654
2016-01-25,368.50,369.30,360.30,361.80,1127300,360.147
2016-01-22,368.60,370.30,364.30,368.90,1377800,367.215
2016-01-21,356.60,367.90,356.10,362.40,1663000,360.744
2016-01-20,368.30,371.60,355.80,356.80,2153400,355.17
2016-01-19,379.20,385.00,371.30,372.20,1878700,370.50
2016-01-18,377.10,380.20,372.60,372.60,1957100,370.898
2016-01-15,386.00,388.70,374.00,375.70,1780700,373.984
2016-01-14,388.40,392.70,384.70,387.30,1746600,385.531
2016-01-13,398.00,400.20,393.20,393.80,1224600,392.001
2016-01-12,401.50,404.60,397.40,398.80,937000,396.978
2016-01-11,401.40,404.40,398.60,398.60,1257900,396.779
2016-01-08,409.20,410.90,400.00,400.70,1630200,398.869
2016-01-07,414.60,416.00,409.00,410.60,1239400,408.724
2016-01-06,427.70,427.70,419.70,421.90,1320100,419.973
2016-01-05,437.60,437.60,426.30,426.70,1263500,424.751
2016-01-04,438.10,439.10,432.10,433.00,826900,431.022
2015-12-31,442.90,445.80,439.80,440.60,226400,438.587
2015-12-30,448.60,450.20,443.70,446.00,460300,443.962
2015-12-29,444.60,451.80,444.60,450.10,679700,448.044
2015-12-28,448.80,448.80,448.80,448.80,000,446.75
2015-12-25,448.80,448.80,448.80,448.80,000,446.75
2015-12-24,446.20,448.80,444.80,448.80,151100,446.75
2015-12-23,440.50,444.60,437.50,444.10,405500,442.071
2015-12-22,439.30,440.00,435.00,435.80,591800,433.809
2015-12-21,443.40,447.90,435.70,435.70,702400,433.709
2015-12-18,443.60,450.00,442.00,443.90,1546000,441.872
2015-12-17,442.60,449.00,440.10,443.60,1661000,441.573
2015-12-16,432.50,436.10,430.70,434.70,634000,432.714
2015-12-15,425.50,432.70,421.20,430.00,1026200,428.036
2015-12-14,433.70,434.50,421.00,421.00,1037100,419.077
2015-12-11,435.60,439.30,429.30,429.30,1739700,427.339
2015-12-10,435.00,441.80,431.10,434.00,1247200,432.017
2015-12-09,429.90,431.20,427.80,428.70,1026600,426.741
2015-12-08,428.40,431.50,426.90,426.90,766000,424.95
2015-12-07,427.40,433.80,427.00,428.00,1315000,426.045
2015-12-04,431.40,431.40,421.90,427.80,1261400,425.846
2015-12-03,443.60,445.40,429.80,429.80,860200,427.836
2015-12-02,441.00,445.00,440.90,442.30,1323200,440.279
2015-12-01,438.00,443.30,437.223,441.40,1574000,439.383
2015-11-30,436.10,441.60,434.90,440.60,969700,438.587
2015-11-27,434.10,438.50,432.70,438.00,720100,435.999
2015-11-26,438.40,439.40,434.80,439.40,674700,437.393
2015-11-25,436.70,442.70,435.40,437.50,1219400,435.501
2015-11-24,435.80,438.60,432.00,434.80,1636500,432.814
2015-11-23,438.00,440.90,436.90,437.20,681800,435.203
2015-11-20,435.80,441.40,434.50,440.30,1370600,438.288
2015-11-19,432.00,437.00,431.10,434.40,873200,432.415
2015-11-18,430.80,432.70,427.50,429.40,874500,427.438
2015-11-17,420.80,432.70,420.80,431.60,1120600,429.628
2015-11-16,411.50,418.70,411.50,418.70,1083400,416.787
2015-11-13,414.40,416.80,412.00,415.70,1402200,413.801
2015-11-12,419.50,422.10,412.00,412.00,1012900,410.118
2015-11-11,414.60,420.80,414.60,418.50,1337900,416.588
2015-11-10,421.80,422.80,411.50,415.00,1499000,413.104
2015-11-09,430.10,430.10,416.50,416.90,1778100,414.995
2015-11-06,438.10,439.80,427.50,427.60,1377800,425.646
2015-11-05,439.20,442.10,435.00,438.20,1761100,436.198
2015-11-04,450.00,450.00,436.50,436.50,2405500,434.506
2015-11-03,447.40,448.20,442.40,442.60,1627700,440.578
2015-11-02,442.50,445.80,441.60,445.00,812200,442.967
2015-10-30,446.50,448.30,441.10,444.50,816400,442.469
2015-10-29,443.80,445.40,440.20,445.30,609900,443.266
2015-10-28,444.10,446.90,443.10,446.10,1150700,444.062
2015-10-27,441.20,444.90,440.20,444.40,1204500,442.37
2015-10-26,444.10,444.70,440.50,443.00,702900,440.976
2015-10-23,442.00,445.50,440.90,442.00,889400,439.981
2015-10-22,433.40,441.50,429.10,440.20,920600,438.189
2015-10-21,431.40,435.30,427.00,433.10,694000,431.121
2015-10-20,425.40,430.60,423.70,428.80,807800,426.841
2015-10-19,420.30,425.90,420.30,424.70,713500,422.76
2015-10-16,418.20,420.90,417.30,418.40,985300,416.489
2015-10-15,410.00,419.90,410.00,415.80,1153900,413.90
2015-10-14,412.20,412.20,404.40,408.10,896500,406.236
2015-10-13,417.80,421.00,413.30,414.30,639500,412.407
2015-10-12,423.10,424.20,418.50,419.60,3235100,417.683
2015-10-09,428.50,431.90,421.40,423.00,964800,421.067
2015-10-08,430.10,432.00,423.40,427.00,979700,425.049
2015-10-07,439.90,440.90,429.10,430.50,967400,428.533
2015-10-06,440.00,441.30,437.00,437.00,552800,435.004
2015-10-05,438.20,440.50,435.80,439.00,615200,436.994
2015-10-02,434.70,435.20,427.35,431.90,607400,429.927
2015-10-01,437.70,442.10,432.00,432.00,875800,430.026
2015-09-30,434.20,435.70,431.20,434.30,992200,432.316
2015-09-29,428.10,430.60,426.60,426.70,1026000,424.751
2015-09-28,434.20,436.40,430.30,430.30,701500,428.334
2015-09-25,430.90,436.80,428.10,433.90,723300,431.918
2015-09-24,425.70,431.50,424.80,426.30,1156700,424.352
2015-09-23,417.60,428.00,414.50,425.90,1463200,423.954
2015-09-22,431.40,432.60,424.70,424.70,972900,422.76
2015-09-21,430.60,439.10,429.50,430.60,899400,428.633
2015-09-18,430.00,436.70,428.50,434.10,1754700,432.117
2015-09-17,428.00,436.40,427.70,431.00,1031700,429.031
2015-09-16,433.40,436.80,425.00,426.50,1469800,424.552
2015-09-15,436.00,437.00,430.40,432.20,867900,430.225
2015-09-14,435.70,438.20,431.40,434.30,951000,432.316
2015-09-11,437.60,438.80,433.80,434.90,1500700,432.913
2015-09-10,434.40,438.70,432.60,436.60,1019000,434.605
2015-09-09,442.50,442.50,435.90,436.50,786000,434.506
2015-09-08,434.60,437.40,429.80,433.50,1223500,431.52
2015-09-07,431.80,432.80,424.70,430.00,647500,428.036
2015-09-04,435.80,438.92,431.40,431.40,859100,429.429
2015-09-03,445.00,446.00,440.00,442.40,1036100,440.379
2015-09-02,437.135,444.527,435.836,441.031,1124300,438.052
2015-09-01,440.132,454.316,433.039,434.538,963400,431.603
2015-08-31,443.028,443.028,443.028,443.028,000,440.036
2015-08-28,443.428,445.825,437.634,443.028,1044100,440.036
2015-08-27,438.034,446.125,432.64,444.027,1638800,441.028
2015-08-26,432.24,440.731,428.044,432.24,1381600,429.321
2015-08-25,427.498,442.998,422.198,439.098,1536200,436.132
2015-08-24,443.098,443.098,420.799,423.298,2660600,420.439
2015-08-21,459.298,462.898,454.598,454.598,1032500,451.528
2015-08-20,467.698,471.398,462.898,464.098,834700,460.964
2015-08-19,472.598,473.698,469.398,470.298,990700,467.121
2015-08-18,474.198,474.998,471.798,472.798,655100,469.604
2015-08-17,470.998,475.098,467.898,473.398,679700,470.201
2015-08-14,466.298,470.798,462.998,470.798,871000,467.618
2015-08-13,465.098,465.198,460.198,464.198,954500,461.062
2015-08-12,462.398,465.328,456.798,459.398,1011000,456.296
2015-08-11,463.798,467.998,462.098,463.798,781500,460.666
2015-08-10,464.998,467.098,460.098,467.098,654600,463.943
2015-08-07,466.798,466.798,461.798,463.298,774700,460.168
2015-08-06,464.798,468.798,463.098,465.198,1221100,462.056
2015-08-05,467.398,467.398,463.198,465.798,921400,462.652
2015-08-04,462.198,466.298,458.698,466.298,892700,463.148
2015-08-03,458.598,462.298,457.998,461.098,929700,457.984
2015-07-31,460.098,462.098,456.598,461.298,2825100,458.183
2015-07-30,458.698,458.698,452.998,458.198,1382200,455.103
2015-07-29,448.098,454.798,446.698,453.799,1542800,450.733
2015-07-28,445.398,447.698,443.698,446.898,1378600,443.88
2015-07-27,448.498,449.198,441.598,443.198,859900,440.205
2015-07-24,448.398,454.098,446.598,448.398,986400,445.369
2015-07-23,454.698,456.098,448.298,452.098,1012200,449.044
2015-07-22,459.198,462.298,452.698,454.298,1225800,451.23
2015-07-21,460.298,461.198,457.098,458.598,511900,455.50
2015-07-20,459.198,460.698,455.498,458.598,469100,455.50
2015-07-17,455.798,458.598,454.898,457.998,695400,454.905
2015-07-16,451.398,456.598,449.398,456.398,887300,453.316
2015-07-15,446.998,448.998,443.198,448.998,886500,445.966
2015-07-14,447.598,449.099,441.398,444.598,570400,441.595
2015-07-13,440.398,447.298,436.198,446.898,1278400,443.88
2015-07-10,434.698,436.098,430.498,435.998,810400,433.053
2015-07-09,430.199,431.199,426.098,429.698,1651700,426.796
2015-07-08,432.099,434.698,427.298,427.898,1247600,425.008
2015-07-07,437.998,439.198,430.299,430.798,1053400,427.888
2015-07-06,438.898,439.699,434.298,435.498,1071800,432.557
2015-07-03,437.998,441.398,435.899,440.198,305300,437.225
2015-07-02,438.998,441.798,435.298,436.298,788200,433.351
2015-07-01,436.998,440.398,433.798,440.398,801700,437.424
2015-06-30,431.498,438.498,428.798,435.198,1449400,432.258
2015-06-29,436.098,438.794,431.598,433.099,1446000,430.173
2015-06-26,439.998,443.698,437.098,441.798,1003600,438.814
2015-06-25,422.898,437.698,422.798,437.698,1903600,434.742
2015-06-24,421.098,423.599,416.999,422.798,1176700,419.942
2015-06-23,415.099,416.598,413.199,413.598,630700,410.804
2015-06-22,415.199,415.268,412.098,413.498,778000,410.705
2015-06-19,410.998,412.299,406.898,410.499,1738600,407.726
2015-06-18,404.498,410.098,403.598,408.398,1029400,405.64
2015-06-17,408.298,409.998,405.298,406.699,862700,403.952
2015-06-16,406.998,412.698,402.298,409.798,557000,407.03
2015-06-15,408.599,409.998,406.168,406.798,454200,404.05
2015-06-12,413.498,417.099,408.499,411.898,484200,409.116
2015-06-11,407.498,418.999,407.498,416.498,895400,413.685
2015-06-10,404.398,410.198,404.098,408.798,536400,406.037
2015-06-09,402.799,407.998,401.698,405.898,614800,403.156
2015-06-08,399.199,404.498,398.398,401.698,829800,398.985
2015-06-05,408.198,408.698,398.598,400.899,889700,398.191
2015-06-04,408.198,410.098,404.098,409.399,915700,406.633
2015-06-03,419.098,421.498,410.399,410.499,1271500,407.726
2015-06-02,422.098,422.098,415.598,416.698,788000,413.884
2015-06-01,421.198,422.398,417.198,421.498,1460100,418.651
2015-05-29,420.899,422.298,415.099,419.799,1500700,416.963
2015-05-28,422.398,426.898,419.698,421.699,729200,418.85
2015-05-27,419.398,427.498,414.998,426.898,1074800,423.02
2015-05-26,424.898,424.998,419.098,420.598,774000,416.778
2015-05-25,423.798,423.798,423.798,423.798,000,419.948
2015-05-22,424.898,426.998,423.798,423.798,481000,419.948
2015-05-21,432.798,434.298,424.499,424.499,586000,420.643
2015-05-20,434.798,434.798,428.698,432.398,622100,428.47
2015-05-19,429.998,433.498,426.342,432.999,745100,429.065
2015-05-18,428.299,429.398,424.898,427.098,597900,423.219
2015-05-15,422.798,427.998,422.798,426.398,586800,422.525
2015-05-14,414.798,422.298,411.399,421.898,676500,418.065
2015-05-13,412.798,420.098,412.798,418.198,746200,414.399
2015-05-12,407.098,414.398,407.098,412.198,1900700,408.454
2015-05-11,417.198,417.198,413.398,415.398,867700,411.625
2015-05-08,405.598,426.098,403.698,415.199,2746300,411.427
2015-05-07,392.898,396.698,389.098,394.698,1865600,391.113
2015-05-06,397.398,397.398,392.998,394.798,2001800,391.212
2015-05-05,401.498,403.799,394.998,395.299,1124500,391.708
2015-05-04,398.498,398.498,398.498,398.498,000,394.878
2015-05-01,394.098,399.199,392.569,398.498,419500,394.878
2015-04-30,395.198,396.498,391.398,394.998,1238800,391.41
2015-04-29,395.798,398.998,394.299,395.198,1296000,391.609
2015-04-28,398.698,401.798,395.499,397.398,1610000,393.788
2015-04-27,398.299,401.398,395.598,401.398,668300,397.752
2015-04-24,398.998,399.898,397.798,398.998,696500,395.374
2015-04-23,405.298,405.298,398.898,399.598,737300,395.968
2015-04-22,406.898,407.398,399.808,402.698,689700,399.041
2015-04-21,400.899,406.398,400.899,405.198,663300,401.518
2015-04-20,403.398,405.898,401.198,401.398,728300,397.752
2015-04-17,402.799,409.198,402.698,403.598,762000,399.932
2015-04-16,407.898,410.399,402.999,405.198,923700,401.518
2015-04-15,414.698,414.698,408.698,409.798,625000,406.076
2015-04-14,413.898,413.898,408.798,412.098,621000,408.355
2015-04-13,420.098,420.899,412.098,412.198,1318900,408.454
2015-04-10,418.098,421.398,417.999,420.998,858100,417.174
2015-04-09,416.498,419.998,414.598,419.298,716200,415.489
2015-04-08,411.698,415.298,409.599,415.298,930400,411.525
2015-04-07,409.098,412.698,407.198,410.798,782100,407.067
2015-04-06,404.998,404.998,404.998,404.998,000,401.319
2015-04-03,404.998,404.998,404.998,404.998,000,401.319
2015-04-02,402.999,406.098,402.999,404.998,1217400,401.319
2015-04-01,402.298,406.098,401.598,403.899,1664500,400.23
2015-03-31,401.099,405.898,400.798,400.798,1729000,397.158
2015-03-30,403.198,408.298,402.498,403.998,1696800,400.328
2015-03-27,403.498,407.798,402.298,403.998,2016400,400.328
2015-03-26,404.198,405.799,400.498,403.298,1282000,399.635
2015-03-25,408.698,410.298,405.898,406.198,824800,402.508
2015-03-24,403.498,409.798,401.999,407.398,945900,403.698
2015-03-23,404.098,404.398,397.798,403.098,1140400,399.436
2015-03-20,406.498,409.198,400.899,400.899,9186300,397.257
2015-03-19,405.098,408.599,403.398,404.998,1741900,401.319
2015-03-18,396.299,404.098,396.299,402.999,877200,399.338
2015-03-17,400.498,403.899,394.299,397.199,1254200,393.591
2015-03-16,397.098,401.798,393.798,399.999,1141700,396.365
2015-03-13,396.498,398.099,391.699,395.998,1082900,392.401
2015-03-12,395.898,397.098,393.298,394.399,1145000,390.816
2015-03-11,394.198,397.898,391.599,392.399,1892400,388.834
2015-03-10,395.299,404.598,394.098,394.098,1779600,390.519
2015-03-09,406.599,406.798,394.499,398.698,1673500,395.077
2015-03-06,414.498,417.298,408.499,408.499,1320200,404.788
2015-03-05,408.198,417.798,408.198,414.998,1497100,411.229
2015-03-04,409.798,412.898,406.998,409.098,1709400,405.382
2015-03-03,413.299,414.698,407.798,411.198,2738200,407.463
2015-03-02,406.198,413.598,406.198,412.299,3088000,408.554
2015-02-27,403.498,406.398,402.899,404.498,1811600,400.824
2015-02-26,396.898,403.899,395.698,401.099,8395100,397.455
2015-02-25,393.998,396.898,390.599,392.798,947500,389.23
2015-02-24,390.599,396.898,390.098,393.898,948900,390.32
2015-02-23,384.999,391.499,378.399,390.699,1228700,387.15
2015-02-20,383.598,388.598,382.999,386.498,981000,382.988
2015-02-19,386.899,390.799,384.899,388.598,1792600,385.069
2015-02-18,388.398,389.298,384.199,385.099,1331300,381.601
2015-02-17,385.398,387.298,381.199,385.899,667800,382.393
2015-02-16,383.498,387.598,379.098,385.899,1027800,382.393
2015-02-13,382.099,388.398,381.498,382.999,1311700,379.52
2015-02-12,377.698,383.298,376.998,382.398,883600,378.924
2015-02-11,384.298,385.198,375.599,377.198,1572900,373.772
2015-02-10,385.099,386.398,381.998,384.099,1070800,380.61
2015-02-09,386.698,386.698,381.199,385.198,786400,381.699
2015-02-06,386.598,396.098,385.398,387.298,1231600,383.78
2015-02-05,389.498,397.598,389.498,397.598,1317400,393.986
2015-02-04,389.398,389.898,384.099,389.898,784400,386.356
2015-02-03,391.499,393.599,386.598,391.798,788600,388.239
2015-02-02,385.698,388.799,380.199,388.799,1571500,385.267
2015-01-30,388.799,391.298,384.398,384.698,1415600,381.204
2015-01-29,385.799,386.999,382.698,385.899,715700,382.393
2015-01-28,378.898,388.799,378.898,387.598,1663300,384.078
2015-01-27,389.998,390.898,378.598,379.998,1560400,376.547
2015-01-26,383.798,390.398,382.321,388.998,3757100,385.465
2015-01-23,381.898,387.598,381.299,383.698,1435800,380.213
2015-01-22,378.698,384.298,376.298,381.998,1336000,378.529
2015-01-21,377.399,378.798,374.398,376.499,793900,373.079
2015-01-20,374.098,379.098,373.098,378.399,1272300,374.962
2015-01-19,371.098,374.098,366.598,371.799,916900,368.422
2015-01-16,371.598,373.098,363.998,372.799,1050300,369.412
2015-01-15,370.498,372.699,365.299,372.398,838300,369.016
2015-01-14,371.699,375.798,369.398,369.899,1499600,366.539
2015-01-13,370.799,376.798,370.799,376.298,1027300,372.88
2015-01-12,370.999,373.978,369.498,371.398,661800,368.025
2015-01-09,371.398,373.699,366.398,368.498,1284000,365.151
2015-01-08,371.498,373.599,367.999,372.298,1364900,368.916
2015-01-07,365.698,368.799,361.798,365.898,1487300,362.575
2015-01-06,369.698,369.698,361.098,362.499,1376700,359.206
2015-01-05,366.999,370.398,365.399,366.299,1235800,362.972
2015-01-02,366.099,369.099,362.598,367.398,674200,364.061
2015-01-01,364.598,364.598,364.598,364.598,000,361.286
2014-12-31,365.399,366.999,364.498,364.598,211700,361.286
2014-12-30,365.898,366.498,362.499,363.598,348400,360.295
2014-12-29,366.999,366.999,363.299,366.398,690900,363.07
2014-12-26,364.698,364.698,364.698,364.698,000,361.386
2014-12-25,364.698,364.698,364.698,364.698,000,361.386
2014-12-24,363.798,365.999,363.798,364.698,169900,361.386
2014-12-23,365.199,368.298,363.698,368.298,793000,364.953
2014-12-22,363.698,366.899,363.598,366.899,918500,363.566
2014-12-19,361.299,365.199,358.298,364.598,2452500,361.286
2014-12-18,356.198,359.998,349.399,359.998,1667800,356.728
2014-12-17,345.599,351.698,345.599,349.698,1701900,346.522
