Date,Open,High,Low,Close,Volume,Adj Close
2013-11-11,588.00,610.50,581.50,597.50,341800,567.08
2013-11-04,595.00,599.50,582.00,582.00,234800,552.369
2013-10-28,617.50,617.50,590.00,594.00,265600,563.758
2013-10-21,613.00,628.50,606.00,615.50,382900,584.164
2013-10-14,599.50,627.00,595.00,613.50,246000,582.266
2013-10-07,595.00,603.00,577.00,600.50,302900,569.927
2013-09-30,581.50,607.00,581.50,591.00,393700,560.911
2013-09-23,588.50,599.50,586.50,587.00,325000,557.115
2013-09-16,597.50,601.50,572.50,592.50,576200,562.335
2013-09-09,584.00,596.50,579.00,595.00,410600,564.707
2013-09-02,598.50,609.00,577.00,581.50,619200,551.895
2013-08-26,612.50,618.50,584.00,593.50,507800,563.284
2013-08-19,624.50,625.00,602.00,612.50,326800,581.317
2013-08-12,624.50,630.50,609.15,622.50,386900,590.807
2013-08-05,642.50,648.50,624.00,628.50,405600,596.502
2013-07-29,628.50,650.00,617.00,640.00,526100,607.416
2013-07-22,638.50,649.00,623.50,629.50,302500,597.451
2013-07-15,640.00,642.50,631.00,642.50,341300,609.789
2013-07-08,622.00,650.00,622.00,640.50,432000,607.891
2013-07-01,598.50,629.50,587.50,622.50,561400,590.807
2013-06-24,595.00,601.00,575.00,595.00,681500,564.707
2013-06-17,599.50,618.00,594.00,594.00,845300,563.758
2013-06-10,607.50,617.50,581.50,607.00,772400,576.097
2013-06-03,613.50,618.50,581.00,607.00,453600,570.125
2013-05-27,637.50,649.00,608.50,615.50,345600,578.109
2013-05-20,666.00,670.00,637.50,637.50,341400,598.773
2013-05-13,641.00,664.50,634.50,664.00,299800,623.663
2013-05-06,616.00,640.00,611.00,639.50,299200,600.651
2013-04-29,607.00,616.50,599.00,616.00,568700,578.579
2013-04-22,609.00,612.50,603.00,604.50,303400,567.777
2013-04-15,609.00,610.50,600.00,607.00,428400,570.125
2013-04-08,573.00,608.50,569.50,608.50,345700,571.534
2013-04-01,581.50,592.50,568.00,569.50,428200,534.904
2013-03-25,596.00,596.00,572.50,581.50,232400,546.174
2013-03-18,591.50,596.50,584.50,586.50,339200,550.871
2013-03-11,588.50,599.50,583.00,597.50,405600,561.203
2013-03-04,578.50,593.50,578.00,590.50,281000,554.628
2013-02-25,570.00,584.00,566.00,580.50,401200,545.235
2013-02-18,584.50,585.00,572.00,574.00,284200,539.13
2013-02-11,562.00,585.00,559.00,583.00,354800,547.583
2013-02-04,562.50,567.50,555.00,560.00,471300,525.981
2013-01-28,570.00,570.00,546.50,562.00,281200,527.859
2013-01-21,572.00,579.00,560.00,563.00,324200,528.798
2013-01-14,558.00,573.50,557.00,572.50,179200,531.968
2013-01-07,570.00,575.50,558.50,560.00,282000,520.353
2012-12-31,559.50,580.00,555.00,567.50,256800,527.322
2012-12-24,556.50,564.50,555.00,563.00,60600,523.141
2012-12-17,564.50,564.50,549.50,554.50,357700,515.243
2012-12-10,557.50,565.00,550.00,553.00,324400,513.849
2012-12-03,557.50,558.056,550.00,558.00,275700,518.495
2012-11-26,545.00,556.00,542.50,554.50,247300,515.243
2012-11-19,527.50,545.055,524.50,545.00,268300,506.415
2012-11-12,533.00,541.50,522.50,524.50,217400,487.367
2012-11-05,545.00,549.50,532.50,533.00,236800,495.265
2012-10-29,532.50,559.50,531.00,546.50,385700,507.809
2012-10-22,531.00,535.50,520.00,535.00,330300,497.123
2012-10-15,532.00,539.50,522.50,529.00,583600,491.548
2012-10-08,533.00,537.50,528.00,535.00,363600,497.123
2012-10-01,527.00,537.00,525.00,534.50,292900,496.659
2012-09-24,523.00,532.50,521.00,528.00,274700,490.619
2012-09-17,538.00,542.00,521.50,523.50,531600,486.438
2012-09-10,528.00,544.00,514.00,540.00,371200,501.769
2012-09-03,523.00,534.00,515.50,530.50,406900,492.942
2012-08-27,524.00,527.50,515.00,520.50,250000,483.65
2012-08-20,528.00,538.50,524.00,524.00,232600,486.902
2012-08-13,534.00,568.00,529.00,530.00,214500,492.477
2012-08-06,544.50,551.00,535.50,536.50,280200,498.517
2012-07-30,550.00,553.50,540.00,542.50,293300,504.092
2012-07-23,536.50,549.00,529.50,549.00,261300,510.132
2012-07-16,535.00,550.00,532.50,539.00,364200,500.84
2012-07-09,532.50,538.00,521.00,534.00,319100,496.194
2012-07-02,513.00,534.00,511.00,530.50,348200,492.942
2012-06-25,508.50,525.00,499.70,514.50,394400,478.075
2012-06-18,515.00,519.00,500.50,508.50,458200,472.499
2012-06-11,514.50,516.00,484.00,509.00,736600,472.964
2012-06-04,502.00,518.50,502.00,509.50,268500,467.738
2012-05-28,519.00,524.50,499.10,502.00,409700,460.853
2012-05-21,517.00,528.00,507.00,517.50,805700,475.082
2012-05-14,521.50,534.50,511.00,515.00,439700,472.787
2012-05-07,513.50,526.50,506.00,526.00,351500,482.886
2012-04-30,517.50,525.50,507.00,513.50,392800,471.41
2012-04-23,499.40,518.50,487.50,518.00,409400,475.541
2012-04-16,488.70,502.00,473.90,501.00,830300,459.935
2012-04-09,491.70,502.00,482.00,490.00,557500,449.836
2012-04-02,496.00,499.30,482.40,491.70,399900,451.397
2012-03-26,499.50,508.00,482.30,492.50,531100,452.131
2012-03-19,521.50,527.50,495.30,499.40,395600,458.466
2012-03-12,509.00,527.50,506.00,520.00,504800,477.377
2012-03-05,499.10,511.00,482.50,508.00,491800,466.361
2012-02-27,496.90,505.00,486.90,499.60,559400,458.649
2012-02-20,506.50,508.00,484.70,499.60,921900,458.649
2012-02-13,513.00,522.00,496.90,505.50,332700,464.066
2012-02-06,518.50,528.50,506.50,512.50,318300,470.492
2012-01-30,505.50,524.00,500.00,518.00,443200,475.541
2012-01-23,505.50,518.00,500.50,507.00,962400,465.443
2012-01-16,482.70,511.00,475.10,507.00,609600,460.226
2012-01-09,461.50,490.00,460.00,481.90,486200,437.442
2012-01-02,467.20,480.60,460.30,462.90,305200,420.194
2011-12-26,462.50,470.80,459.40,467.20,178800,424.098
2011-12-19,464.00,474.90,455.50,462.50,306500,419.831
2011-12-12,490.00,490.00,458.60,464.80,695500,421.919
2011-12-05,499.00,508.50,477.80,492.90,419000,447.427
2011-11-28,469.00,509.00,463.80,499.20,633200,453.146
2011-11-21,483.00,484.70,450.10,464.60,483600,421.738
2011-11-14,510.00,511.00,484.10,487.00,262000,442.071
2011-11-07,490.00,513.00,484.10,508.50,290500,461.588
2011-10-31,508.50,510.00,478.60,500.00,309900,453.872
2011-10-24,487.30,515.00,479.20,509.00,409500,462.041
2011-10-17,513.00,515.00,484.00,500.00,279500,453.872
2011-10-10,488.80,518.50,482.20,508.00,251600,461.134
2011-10-03,463.20,499.00,440.80,488.40,403000,443.342
2011-09-26,455.30,486.60,455.30,465.90,398100,422.918
2011-09-19,486.00,504.50,456.00,464.90,500100,422.01
2011-09-12,460.20,495.50,452.90,493.10,458000,447.608
2011-09-05,461.00,483.20,454.30,468.40,470700,425.187
2011-08-30,463.60,482.20,458.20,466.30,449600,423.281
2011-08-22,466.30,480.20,447.50,458.40,293800,416.11
2011-08-15,492.80,498.20,443.80,463.60,558000,420.83
2011-08-08,457.80,497.80,424.00,493.00,827600,447.518
2011-08-01,518.00,518.50,459.80,459.80,585500,417.38
2011-07-25,523.00,536.046,506.50,511.50,323500,464.311
2011-07-18,517.00,536.50,517.00,526.50,324000,477.927
2011-07-11,521.50,526.50,504.00,524.00,311200,475.658
2011-07-04,535.00,541.00,518.50,522.00,266800,473.842
2011-06-27,503.50,533.00,503.50,532.00,285000,482.92
2011-06-20,521.00,522.50,506.125,508.50,633900,461.588
2011-06-13,533.00,543.00,515.00,515.00,712700,467.488
2011-06-06,531.141,543.00,525.00,533.00,353800,483.827
2011-05-31,523.50,540.50,520.00,530.50,533400,475.416
2011-05-23,527.00,528.50,514.00,524.00,336600,469.59
2011-05-16,510.50,534.00,506.50,529.00,284700,474.071
2011-05-09,513.00,517.50,499.30,516.00,308600,462.421
2011-05-03,511.00,525.00,502.50,509.00,457400,456.148
2011-04-26,488.10,517.00,485.30,513.00,315300,459.733
2011-04-18,481.30,492.00,472.30,491.50,183700,440.465
2011-04-11,475.60,484.50,460.00,482.70,335900,432.579
2011-04-04,473.90,483.50,469.50,474.90,232000,425.589
2011-03-28,474.40,484.00,463.70,473.90,353400,424.693
2011-03-21,478.30,481.50,465.80,477.90,358700,428.277
2011-03-14,475.90,479.00,455.40,475.40,776600,426.037
2011-03-07,482.30,493.10,472.50,473.80,333800,424.603
2011-02-28,467.40,483.90,455.00,482.40,770500,432.31
2011-02-21,466.00,472.60,455.10,467.80,286500,419.226
2011-02-14,452.80,470.10,449.20,468.00,269400,419.405
2011-02-07,447.10,458.20,446.30,451.00,357900,404.17
2011-01-31,440.40,446.60,433.10,446.60,328800,400.227
2011-01-24,447.10,447.90,436.00,440.00,213700,394.313
2011-01-17,456.20,456.20,440.90,440.90,411700,389.899
2011-01-10,443.50,458.60,435.90,455.60,360100,402.898
2011-01-04,452.80,456.00,437.40,443.50,492200,392.198
2010-12-27,435.40,448.40,432.40,448.00,104100,396.177
2010-12-20,450.50,450.50,432.50,435.40,175600,385.035
2010-12-13,448.20,463.70,448.20,450.20,520700,398.123
2010-12-06,440.00,449.00,428.30,447.10,361900,395.382
2010-11-29,449.00,449.00,428.60,439.50,547900,388.661
2010-11-22,441.30,446.80,430.50,442.80,256700,391.579
2010-11-15,436.30,441.00,427.00,437.80,332200,387.157
2010-11-08,443.10,448.00,432.20,435.80,498400,385.389
2010-11-01,448.10,452.80,442.40,445.00,438000,393.524
2010-10-25,447.90,447.90,433.80,446.00,314100,394.409
2010-10-18,456.70,459.80,435.40,444.00,368500,392.64
2010-10-11,462.30,465.00,449.40,460.10,242000,406.878
2010-10-04,441.20,460.30,437.50,457.70,470600,404.755
2010-09-27,455.30,456.00,432.90,441.40,600000,390.341
2010-09-20,427.50,453.10,426.00,452.00,328400,399.715
2010-09-13,432.70,446.60,426.087,426.30,318200,376.988
2010-09-06,428.90,441.30,425.00,433.10,271000,383.001
2010-08-30,417.00,433.40,406.30,430.80,314100,380.967
2010-08-23,396.20,420.20,395.00,417.00,300000,368.763
2010-08-16,395.90,414.70,393.00,397.60,141000,351.607
2010-08-09,407.40,412.50,392.50,397.80,189900,351.784
2010-08-02,404.30,414.60,399.50,404.60,259700,357.798
2010-07-26,402.00,410.40,396.50,400.00,262400,353.73
2010-07-19,382.40,402.00,375.20,401.30,334700,354.879
2010-07-12,376.50,399.60,366.60,384.50,473000,340.023
2010-07-05,353.90,386.10,350.10,379.50,533200,335.601
2010-06-28,370.40,371.70,348.00,351.00,702200,310.398
2010-06-21,375.70,377.30,364.40,368.90,366700,326.227
2010-06-14,357.50,374.50,355.90,362.50,624600,320.568
2010-06-07,363.00,363.00,348.50,357.50,377400,316.146
2010-05-31,373.90,386.90,364.60,365.00,708600,319.126
2010-05-24,376.30,389.00,352.80,373.90,706500,326.908
2010-05-17,362.50,387.10,362.50,371.70,460200,324.984
2010-05-10,362.60,388.00,359.40,367.10,388500,320.962
2010-05-03,390.30,390.30,349.20,351.80,516700,307.585
2010-04-26,395.30,401.80,385.60,390.30,639800,341.246
2010-04-19,390.20,399.20,384.00,395.00,427400,345.356
2010-04-12,388.10,393.30,381.30,387.20,591500,338.536
2010-04-05,390.00,397.80,379.70,388.30,286700,339.498
2010-03-29,388.10,394.70,378.20,390.00,219300,340.984
2010-03-22,371.00,390.90,364.00,386.20,549600,337.662
2010-03-15,379.50,382.80,371.70,374.70,415400,327.607
2010-03-08,389.10,389.30,370.40,378.40,595300,330.842
2010-03-01,382.30,390.30,374.00,390.30,579100,341.246
2010-02-22,380.80,383.00,366.90,375.70,502600,328.481
2010-02-15,377.10,389.00,377.10,379.00,778300,331.367
2010-02-08,374.40,387.90,366.50,377.60,367900,330.142
2010-02-01,382.90,399.50,367.80,373.00,576200,326.121
2010-01-25,376.90,386.40,375.70,380.60,506300,332.765
2010-01-18,388.10,396.60,382.00,383.00,399100,330.689
2010-01-11,387.00,399.00,383.10,390.00,554300,336.733
2010-01-04,381.80,398.30,381.80,393.00,661400,339.323
2009-12-28,375.00,393.60,373.00,393.60,116400,339.841
2009-12-21,374.20,382.90,365.00,375.00,357100,323.782
2009-12-14,380.00,380.00,349.90,369.40,865000,318.947
2009-12-07,393.70,399.40,368.40,370.40,678100,319.81
2009-11-30,389.80,400.90,368.60,393.60,583900,339.841
2009-11-23,390.80,404.20,355.30,385.80,368900,333.107
2009-11-16,407.10,410.50,377.30,382.70,523800,330.43
2009-11-09,377.00,426.50,377.00,402.00,500300,347.094
2009-11-02,376.50,383.00,360.30,375.50,417900,324.213
2009-10-26,393.40,394.20,366.30,376.50,469600,325.077
2009-10-19,380.10,399.30,377.60,390.60,385800,337.251
2009-10-12,381.70,395.00,372.50,379.60,855800,327.753
2009-10-05,355.50,383.00,353.00,381.20,878300,329.135
2009-09-28,350.00,367.20,345.50,359.00,736800,309.967
2009-09-21,373.30,373.30,341.70,352.00,890700,303.923
2009-09-14,367.00,375.00,356.30,369.30,687800,318.86
2009-09-07,375.00,379.90,363.20,364.00,401600,314.284
2009-08-31,379.00,386.30,345.10,368.50,506700,318.169
2009-08-24,384.50,390.00,365.70,379.00,645900,327.235
2009-08-17,403.50,403.50,353.90,380.00,453600,328.099
2009-08-10,353.00,404.80,350.00,395.30,770300,341.309
2009-08-03,335.00,375.00,324.00,357.00,579000,308.24
2009-07-27,310.25,336.25,307.75,330.50,490900,285.36
2009-07-20,310.75,323.25,306.25,319.75,591200,276.078
2009-07-13,288.00,312.75,201.00,308.25,625400,266.149
2009-07-06,296.25,299.75,285.25,289.00,808300,249.528
2009-06-29,295.75,308.50,291.00,296.50,1644400,256.003
2009-06-22,299.00,299.75,285.00,294.50,1491600,254.277
2009-06-15,300.25,307.50,294.25,296.00,1847700,255.572
2009-06-08,315.00,321.50,282.00,303.75,11922000,262.263
2009-06-01,306.879,332.208,298.89,304.151,618300,262.609
2009-05-25,306.294,309.412,295.578,306.099,347500,264.291
2009-05-18,267.91,317.205,267.91,306.294,724100,257.996
2009-05-11,280.77,283.108,255.83,271.222,452700,228.455
2009-05-04,276.678,301.618,274.34,286.81,556600,241.585
2009-04-27,274.34,278.042,252.517,276.678,311900,233.05
2009-04-20,270.443,276.678,259.532,274.924,705600,231.573
2009-04-13,257.778,281.354,253.297,274.34,481800,231.081
2009-04-06,248.621,259.532,219.004,257.778,586600,217.131
2009-03-30,237.514,249.205,224.46,244.918,651400,206.298
2009-03-23,249.40,256.804,232.643,234.787,457100,197.765
2009-03-16,223.681,259.532,221.732,253.297,734500,213.356
2009-03-09,193.285,230.695,184.322,216.861,583800,182.666
2009-03-02,207.898,212.38,193.285,196.792,651200,165.761
2009-02-23,199.52,213.549,190.947,208.483,1055000,175.609
2009-02-16,233.033,234.202,200.104,200.689,474200,169.044
2009-02-09,215.107,248.621,215.107,233.033,831800,196.287
2009-02-02,205.56,219.784,191.336,218.225,317100,183.814
2009-01-26,205.755,220.953,203.417,210.821,866100,177.578
2009-01-19,239.073,241.801,208.288,208.288,707200,170.616
2009-01-12,267.325,269.469,230.11,234.592,839800,192.163
2009-01-05,292.265,296.162,261.285,264.793,744300,216.902
2008-12-29,295.383,297.331,279.211,297.331,156600,243.555
2008-12-22,289.927,295.383,281.939,288.369,121300,236.214
2008-12-15,280.575,300.059,279.406,290.902,770300,238.288
2008-12-08,242.386,280.575,242.386,280.575,765200,229.829
2008-12-01,238.099,249.01,223.291,235.761,585900,193.12
2008-11-24,219.784,241.216,208.288,238.878,649100,195.674
2008-11-17,256.609,256.804,214.328,221.148,597600,181.15
2008-11-10,261.48,268.105,241.801,254.271,512100,208.283
2008-11-03,259.532,279.795,255.05,261.87,714100,214.507
2008-10-27,241.606,260.311,231.864,259.727,699000,212.752
2008-10-20,284.472,284.472,238.489,245.698,453900,201.26
2008-10-13,276.678,291.681,254.076,277.847,862600,227.595
2008-10-06,329.675,345.653,254.856,276.288,784600,226.318
2008-09-29,336.69,342.925,316.426,338.054,872500,276.912
2008-09-22,350.134,352.862,318.959,347.211,660200,284.413
2008-09-15,346.822,402.937,332.403,353.057,1434800,289.202
2008-09-08,337.274,361.435,332.988,361.435,542900,296.065
2008-09-01,328.117,366.306,322.661,328.117,512700,268.773
2008-08-25,327.337,338.638,317.40,330.845,289300,271.007
2008-08-18,321.882,327.532,309.412,327.337,374500,268.134
2008-08-11,325.194,343.899,318.569,325.779,732100,266.857
2008-08-04,318.959,335.131,314.283,322.856,763300,264.463
2008-07-28,317.011,322.466,300.059,314.867,646500,257.919
2008-07-21,298.306,325.584,295.968,319.933,1067900,262.069
2008-07-14,303.177,304.735,282.134,297.137,1609200,243.396
2008-07-07,300.839,306.099,288.369,297.916,1346900,244.034
2008-06-30,298.89,306.099,279.016,297.137,712900,243.396
2008-06-23,321.882,325.779,292.85,297.526,875700,243.714
2008-06-16,332.598,336.69,315.842,320.323,807400,262.388
2008-06-09,361.63,361.63,315.647,329.87,1322100,270.208
2008-06-02,358.902,385.206,346.042,361.435,1915900,291.601
2008-05-26,391.636,393.584,352.277,356.954,1417500,287.985
2008-05-19,412.289,412.289,389.103,391.636,478300,315.966
2008-05-12,424.369,426.708,399.04,408.003,572400,329.171
2008-05-05,412.289,428.656,406.834,420.083,455500,338.917
2008-04-28,408.392,422.811,406.834,412.289,497900,332.629
2008-04-21,418.524,428.656,405.664,415.796,579100,335.458
2008-04-14,421.252,436.45,416.965,427.097,578300,344.576
2008-04-07,455.934,455.934,420.083,422.031,1528000,340.489
2008-03-31,453.596,463.728,441.516,448.53,699000,361.868
2008-03-24,440.347,458.272,427.487,452.037,5068700,364.697
2008-03-17,436.45,450.868,429.046,440.347,1395500,355.266
2008-03-10,434.501,451.648,417.355,446.582,1601600,360.296
2008-03-03,444.633,454.765,427.487,433.332,831300,349.606
2008-02-25,434.891,474.249,429.046,448.14,1367300,361.553
2008-02-18,427.097,440.347,423.98,430.215,647000,347.091
2008-02-11,415.407,443.464,413.069,429.046,1158200,346.148
2008-02-04,415.407,419.304,400.209,415.017,1285300,334.83
2008-01-28,408.392,420.473,396.702,414.627,1217700,334.515
2008-01-21,397.481,430.604,374.10,410.73,2197200,326.967
2008-01-14,375.853,413.848,365.916,400.599,2026800,318.902
2008-01-07,388.908,388.908,359.487,370.787,1285700,295.17
2007-12-31,390.077,400.209,378.581,380.53,744400,302.926
2007-12-24,384.037,396.702,383.842,393.195,286900,313.008
2007-12-17,388.518,392.025,366.111,387.934,1324700,308.82
2007-12-10,432.553,432.943,388.908,390.856,964200,311.146
2007-12-03,440.347,451.648,416.186,430.604,1349000,342.788
2007-11-26,453.986,453.986,421.252,446.192,1243300,355.197
2007-11-19,432.553,452.817,415.407,449.309,1914100,357.679
2007-11-12,413.458,444.244,413.458,429.825,1570600,342.168
2007-11-05,425.539,436.45,413.458,420.083,1201700,334.413
