40378,497,296.3,386.3,112.499,105.3162486,87.20852713,97.65985498,91.61290323
40379,507,295.9,384.4,113.599,104.7982552,88.06124031,97.52801582,93.4562212
40380,506.5,301.5,387.1,113.399,105.5343511,87.90620155,99.37376401,93.3640553
40381,504,307,400.5,112.799,109.1875682,87.44108527,101.1865524,92.90322581
40382,503.5,307,401.3,112.9,109.4056707,87.51937984,101.1865524,92.81105991
40385,503,306.2,403.6,113.599,110.0327154,88.06124031,100.9228741,92.71889401
40386,501.5,306.9,406,113.699,110.6870229,88.13875969,101.1535926,92.44239631
40387,501.5,303.3,401.9,111.799,109.5692475,86.66589147,99.96704021,92.44239631
40388,501.5,308,406,111.499,110.6870229,86.43333333,101.5161503,92.44239631
40389,504,301.3,400,109.999,109.0512541,85.27054264,99.30784443,92.90322581
40392,521.5,310.5,405.6,112,110.5779716,86.82170543,102.340145,96.12903226
40393,522.5,316.3,408.8,113.399,111.4503817,87.90620155,104.2518128,96.31336406
40394,524,312.6,408,113,111.2322792,87.59689922,103.0323006,96.58986175
40395,529,312.1,405,113.399,110.4143948,87.90620155,102.8675016,97.51152074
40396,529,307.8,404.6,113,110.3053435,87.59689922,101.4502307,97.51152074
40399,529,313.9,407.9,112.699,111.2050164,87.36356589,103.4607779,97.51152074
40400,530,310.2,405,112.799,110.4143948,87.44108527,102.2412657,97.69585253
40401,530,312,401.7,112.3,109.5147219,87.05426357,102.8345419,97.69585253
40402,532.5,308,396,113.699,107.9607415,88.13875969,101.5161503,98.15668203
40403,536.5,308,397.8,115,108.4514722,89.14728682,101.5161503,98.89400922
40406,539,308,397.5,115.299,108.3696838,89.37906977,101.5161503,99.35483871
40407,540.5,313.6,404.8,116.299,110.3598691,90.15426357,103.3618985,99.63133641
40408,541.5,315.1,403,115.499,109.8691385,89.53410853,103.8562953,99.8156682
40409,542.5,313.9,403.8,116,110.087241,89.92248062,103.4607779,100
40410,542.5,310.8,397.6,115,108.3969466,89.14728682,102.4390244,100
40413,517.5,314,403.5,116.1,110.0054526,90,103.4937376,95.39170507
40414,516.5,314,404,116.499,110.1417666,90.30930233,103.4937376,95.20737327
40415,516.5,310.7,409,116.8,111.5049073,90.54263566,102.4060646,95.20737327
40416,516.5,310.7,405.9,115.499,110.6597601,89.53410853,102.4060646,95.20737327
40417,516.5,316.9,417,116,113.6859324,89.92248062,104.4495715,95.20737327
40420,516.5,316.9,417,116,113.6859324,89.92248062,104.4495715,95.20737327
40421,517.5,316.3,417,117.9,113.6859324,91.39534884,104.2518128,95.39170507
40422,519,329,426.1,119.9,116.1668484,92.94573643,108.437706,95.66820276
40423,520,327.3,427.9,124.5,116.6575791,96.51162791,107.8773896,95.85253456
40424,521,325.2,430.8,124.999,117.4482007,96.89844961,107.185234,96.03686636
40427,521,328.6,429.4,126.699,117.0665213,98.21627907,108.3058668,96.03686636
40428,527.5,324.7,428.2,128.799,116.7393675,99.84418605,107.0204351,97.23502304
40429,527.5,326,427,128.599,116.4122137,99.68914729,107.4489123,97.23502304
40430,546,331.3,432.3,130.499,117.8571429,101.1620155,109.1957811,100.6451613
40431,557.5,325.4,433.1,129.799,118.0752454,100.6193798,107.2511536,102.764977
40434,557.5,331.5,440,128.3,119.9563795,99.45736434,109.2617007,102.764977
40435,575,332.6,436.6,129,119.0294438,100,109.6242584,105.9907834
40436,575,331,444.5,129.499,121.1832061,100.3868217,109.0969018,105.9907834
40437,575,331.8,434.6,129,118.4841876,100,109.3605801,105.9907834
40438,575,328.6,426.3,129.499,116.221374,100.3868217,108.3058668,105.9907834
40441,573.5,335,428,133.399,116.6848419,103.4100775,110.4152933,105.7142857
40442,577.5,334.2,429.3,137.5,117.0392585,106.5891473,110.151615,106.4516129
40443,587,336.7,436.6,131.1,119.0294438,101.627907,110.9756098,108.202765
40444,590,334.2,441.4,131.499,120.3380589,101.9372093,110.151615,108.7557604
40445,590,341.8,452,132.499,123.2279171,102.7124031,112.656559,108.7557604
40448,593.5,339.4,445.5,132.499,121.4558342,102.7124031,111.8655241,109.4009217
40449,593.5,343.3,444.9,133.399,121.2922574,103.4100775,113.1509558,109.4009217
40450,598,342.3,439.6,133.8,119.8473282,103.7209302,112.8213579,110.2304147
40451,598,341.3,432.9,131.2,118.0207197,101.7054264,112.4917601,110.2304147
40452,599.5,350.7,441.4,133.7,120.3380589,103.6434109,115.5899802,110.5069124
40455,599.5,351.3,440.9,132.399,120.2017448,102.6348837,115.787739,110.5069124
40456,600.5,353.7,444.5,134.099,121.1832061,103.9527132,116.5787739,110.6912442
40457,601.5,364.1,453.4,136.299,123.6095965,105.6581395,120.006592,110.875576
40458,602.5,363,460,136.299,125.4089422,105.6581395,119.6440343,111.0599078
40459,605,354.8,457.7,138.5,124.7818975,107.3643411,116.9413316,111.5207373
40462,605,353.8,455.8,136.999,124.263904,106.2007752,116.6117337,111.5207373
40463,606,352.3,453.1,140.699,123.5278081,109.0689922,116.1173368,111.7050691
40464,608.5,352,460,142.999,125.4089422,110.851938,116.0184575,112.1658986
40465,608.5,349.2,457.2,141.599,124.6455834,109.7666667,115.0955834,112.1658986
40466,611.5,350,460.1,141.599,125.436205,109.7666667,115.3592617,112.718894
40469,614,349.7,454.8,145.499,123.9912759,112.7899225,115.2603823,113.1797235
40470,620,349,451.9,145,123.2006543,112.4031008,115.0296638,114.2857143
40471,621,341.4,442,146.499,120.5016358,113.5651163,112.5247198,114.4700461
40472,622.5,342,445.4,147,121.4285714,113.9534884,112.7224786,114.7465438
40473,623.5,340,444,147.699,121.046892,114.4953488,112.0632828,114.9308756
40476,623.5,340.2,441.9,148.8,120.474373,115.3488372,112.1292024,114.9308756
40477,623.5,342,437.7,149,119.3293348,115.503876,112.7224786,114.9308756
40478,623.5,342.1,435.5,149,118.7295529,115.503876,112.7554384,114.9308756
40479,623.5,345.2,444.2,152.399,121.1014177,118.1387597,113.7771918,114.9308756
40480,624,345.5,446,149.299,121.5921483,115.7356589,113.8760712,115.0230415
40483,624,344.1,446.4,150.999,121.7011996,117.0534884,113.4146341,115.0230415
40484,624,346.2,447.5,153.799,122.0010905,119.224031,114.1067897,115.0230415
40485,624,344.3,444.9,154.999,121.2922574,120.1542636,113.4805537,115.0230415
40486,624,345.8,446.1,155.199,121.6194111,120.3093023,113.9749506,115.0230415
40487,622.5,349.1,445,156.899,121.3195202,121.6271318,115.0626236,114.7465438
40490,622.5,348.5,443.2,152.899,120.8287895,118.5263566,114.8648649,114.7465438
40491,621.5,347.4,438,150,119.4111232,116.2790698,114.5023072,114.562212
40492,621.5,345,437,150.099,119.1384951,116.355814,113.7112722,114.562212
40493,625,339.9,435.5,151.499,118.7295529,117.4410853,112.030323,115.2073733
40494,624,336.9,435.8,150.499,118.8113413,116.6658915,111.0415293,115.0230415
40497,624,336,434,150.199,118.3206107,116.4333333,110.7448912,115.0230415
40498,624,334.3,434.9,148,118.565976,114.7286822,110.1845748,115.0230415
40499,624,330,435.9,145.499,118.8386041,112.7899225,108.7673039,115.0230415
40500,624,332.1,435.8,145.799,118.8113413,113.0224806,109.4594595,115.0230415
40501,625,338,437.8,144.899,119.3565976,112.3248062,111.404087,115.2073733
40504,625,337.6,437.3,145,119.2202835,112.4031008,111.2722479,115.2073733
40505,626.5,329,434.3,142.499,118.4023991,110.4643411,108.437706,115.483871
40506,626.5,329.2,434.2,143.3,118.3751363,111.0852713,108.5036256,115.483871
40507,630,339.7,443,149.9,120.7742639,116.2015504,111.9644034,116.1290323
40508,630,337.9,442.8,149.599,120.7197383,115.9682171,111.3711272,116.1290323
40511,630,333.5,441,149.199,120.2290076,115.6581395,109.9208965,116.1290323
40512,630,330.2,435,144.899,118.5932388,112.3248062,108.8332235,116.1290323
40513,631,336.1,444.4,146.9,121.1559433,113.875969,110.777851,116.3133641
40514,631.5,347,441,147,120.2290076,113.9534884,114.370468,116.40553
40515,631.5,352.9,439.5,148,119.8200654,114.7286822,116.3150956,116.40553
40518,648,350.2,437.5,147.499,119.2748092,114.3403101,115.4251813,119.4470046
40519,649,350.9,435.3,148,118.6750273,114.7286822,115.6558998,119.6313364
40520,651,349.3,431.7,145.899,117.693566,113.1,115.1285432,120
40521,651,353,442.6,148,120.6652126,114.7286822,116.3480554,120
40522,651,353.9,447.1,148.599,121.8920393,115.1930233,116.6446935,120
40525,651,354.7,455,148,124.0458015,114.7286822,116.9083718,120
40526,651,359,455.2,148.599,124.1003272,115.1930233,118.3256427,120
40527,651,355.4,458.5,148.399,125,115.0379845,117.1390903,120
40528,651,351.8,456.5,146.499,124.4547437,113.5651163,115.9525379,120
40529,651,354.4,450.2,146.499,122.7371865,113.5651163,116.8094924,120
40532,651,354,445.7,147,121.5103599,113.9534884,116.6776533,120
40533,651.5,353.9,446.9,146.499,121.8375136,113.5651163,116.6446935,120.0921659
40534,651.5,356.6,440.4,146.699,120.0654308,113.720155,117.5346078,120.0921659
40535,652.5,350.9,440.1,148.399,119.9836423,115.0379845,115.6558998,120.2764977
40536,652.5,348.9,435.4,146.499,118.7022901,113.5651163,114.996704,120.2764977
40539,652.5,348.9,435.4,146.499,118.7022901,113.5651163,114.996704,120.2764977
40541,652.5,357.1,441.8,148.399,120.4471101,115.0379845,117.6994067,120.2764977
40542,652.5,355.3,438.3,151.499,119.4929117,117.4410853,117.1061305,120.2764977
40543,652.5,360.8,448,148.599,122.1374046,115.1930233,118.9189189,120.2764977
40547,652.5,362,451.3,150.7,123.0370774,116.8217054,119.3144364,120.2764977
40548,652.5,369.2,447.5,148.299,122.0010905,114.9604651,121.6875412,120.2764977
40549,660,355.1,440.1,148,119.9836423,114.7286822,117.0402109,121.6589862
40550,660,353.6,443.5,146,120.910578,113.1782946,116.5458141,121.6589862
40553,666.5,349.6,436.4,145.699,118.9749182,112.9449612,115.2274225,122.8571429
40554,670,356.1,450.6,145,122.8462377,112.4031008,117.3698088,123.5023041
40555,670,356.3,452,145.399,123.2279171,112.7124031,117.4357284,123.5023041
40556,670,360.7,457.4,145.499,124.7001091,112.7899225,118.8859591,123.5023041
40557,670,364.7,455.6,144.899,124.2093784,112.3248062,120.2043507,123.5023041
40560,669.5,361.6,451,146,122.955289,113.1782946,119.1825972,123.4101382
40561,669.5,362.5,452,145.399,123.2279171,112.7124031,119.4792353,123.4101382
40562,674,363.4,447.9,147.499,122.1101418,114.3403101,119.7758734,124.2396313
40563,674,355.6,441.2,145.799,120.2835333,113.0224806,117.2050099,124.2396313
40564,674,355,440.9,145.499,120.2017448,112.7899225,117.0072512,124.2396313
40567,675,355.5,443.8,146.2,120.9923664,113.3333333,117.1720501,124.4239631
40568,675.5,357.3,441.5,148.9,120.3653217,115.4263566,117.7653263,124.516129
40569,674,356.3,440.7,147.299,120.1472192,114.1852713,117.4357284,124.2396313
40570,687.5,356.2,438.7,146.699,119.6019629,113.720155,117.4027686,126.7281106
40571,687.5,360.5,440,148.399,119.9563795,115.0379845,118.8200396,126.7281106
40574,687.5,360.2,438.5,147.199,119.5474373,114.1077519,118.7211602,126.7281106
40575,688.5,359.1,438.4,147.499,119.5201745,114.3403101,118.3586025,126.9124424
40576,688.5,360.8,437.6,147.499,119.302072,114.3403101,118.9189189,126.9124424
40577,688.5,361.6,436.8,146.699,119.0839695,113.720155,119.1825972,126.9124424
40578,690,365.5,446.6,145.599,121.7557252,112.8674419,120.468029,127.1889401
40581,691,369.3,453.1,146.2,123.5278081,113.3333333,121.720501,127.3732719
40582,691,377,456.6,146.499,124.4820065,113.5651163,124.2584047,127.3732719
40583,691,377,455,147,124.0458015,113.9534884,124.2584047,127.3732719
40584,695,373.6,448.7,146.699,122.3282443,113.720155,123.1377719,128.1105991
40585,695,374,451,145.599,122.955289,112.8674419,123.2696111,128.1105991
40588,695,377.8,454.1,146,123.8004362,113.1782946,124.5220831,128.1105991
40589,695,378.5,457,144.799,124.5910578,112.2472868,124.7528016,128.1105991
40590,695,389.7,458.3,142.799,124.9454744,110.6968992,128.444298,128.1105991
40591,695,391.3,459.3,144.499,125.2181025,112.0147287,128.9716546,128.1105991
40592,695,386,468,145.499,127.5899673,112.7899225,127.2247858,128.1105991
40595,692.5,378,468,145.799,127.5899673,113.0224806,124.5880026,127.6497696
40596,702.5,375.2,458.9,145.899,125.1090513,113.1,123.6651285,129.4930876
40597,703.5,378.1,458.6,144.499,125.0272628,112.0147287,124.6209624,129.6774194
40598,719.5,375,459.8,148.8,125.3544166,115.3488372,123.599209,132.6267281
40599,722.5,383.1,467.8,148.299,127.5354417,114.9604651,126.2689519,133.1797235
40602,735,387.7,476.8,148,129.9890949,114.7286822,127.7851022,135.483871
40603,735,383.7,471,149.599,128.4078517,115.9682171,126.4667106,135.483871
40604,739,382.8,475.5,148.8,129.6346783,115.3488372,126.1700725,136.2211982
40605,740,390.6,471.3,153.799,128.4896401,119.224031,128.7409361,136.40553
40606,737.5,395,482.4,156.999,131.5158124,121.7046512,130.1911668,135.9447005
40609,737.5,401.1,488.6,159.999,133.2061069,124.0302326,132.2017139,135.9447005
40610,737.5,398.3,490.2,158.799,133.6423119,123.1,131.2788398,135.9447005
40611,741.5,399.1,486,160.999,132.4972737,124.8054264,131.5425181,136.6820276
40612,742.5,392.7,482,161.899,131.4067612,125.5031008,129.4330916,136.8663594
40613,746,389,473.8,160.3,129.1712105,124.2635659,128.2135794,137.5115207
40616,751.5,388.7,473,158.899,128.953108,123.1775194,128.1147001,138.5253456
40617,751.5,378.2,462,157.699,125.9541985,122.2472868,124.6539222,138.5253456
40618,750.5,369.1,455.9,154.7,124.2911668,119.9224806,121.6545814,138.3410138
40619,750.5,380,469,153.399,127.8625954,118.9139535,125.2471984,138.3410138
40620,743.5,382.8,475.4,159.699,129.6074155,123.7976744,126.1700725,137.0506912
40623,743.5,386.4,479.7,160.1,130.7797165,124.1085271,127.3566249,137.0506912
40624,738.5,381.7,472.3,164.499,128.7622683,127.5186047,125.8075148,136.1290323
40625,737.5,386.1,475.1,160.399,129.525627,124.3403101,127.2577456,135.9447005
40626,738.5,391.9,477.6,162.299,130.2071974,125.8131783,129.1694133,136.1290323
40627,738.5,387.9,477.9,162.299,130.2889858,125.8131783,127.8510218,136.1290323
40630,738.5,383.8,474.2,165.099,129.2802617,127.9837209,126.4996704,136.1290323
40631,737.5,383.3,471.9,165.499,128.653217,128.2937984,126.3348715,135.9447005
40632,736.5,387.5,477,166.099,130.0436205,128.7589147,127.7191826,135.7603687
40633,736.5,385.8,473.1,168.099,128.9803708,130.3093023,127.1588662,135.7603687
40634,736.5,384.1,473.9,168.499,129.1984733,130.6193798,126.5985498,135.7603687
40637,736.5,386.9,478.8,167.999,130.5343511,130.2317829,127.5214239,135.7603687
40638,741,386.7,479.6,168.099,130.7524537,130.3093023,127.4555043,136.5898618
40639,741,389,481.1,167.099,131.1613959,129.5341085,128.2135794,136.5898618
40640,741,384,475.7,167.499,129.6892039,129.844186,126.56559,136.5898618
40641,740,384.3,474.9,161.399,129.4711014,125.1155039,126.6644693,136.40553
40644,740,380.6,473.2,164.1,129.0076336,127.2093023,125.4449572,136.40553
40645,739,377.3,462.7,162.499,126.1450382,125.9682171,124.3572841,136.2211982
40646,738.5,380.4,467.6,159.2,127.480916,123.4108527,125.3790376,136.1290323
40647,738.5,388.7,475,159.999,129.4983642,124.0302326,128.1147001,136.1290323
40648,738.5,396.5,482.7,159.499,131.5976009,123.6426357,130.6855636,136.1290323
40651,737.5,390,476,156.899,129.7709924,121.6271318,128.5431773,135.9447005
40652,737.5,392.5,478.4,154.5,130.4252999,119.7674419,129.3671721,135.9447005
40653,736.5,398.5,485.9,157.999,132.4700109,122.479845,131.3447594,135.7603687
40654,730.5,402,491.5,165,133.9967285,127.9069767,132.498352,134.6543779
40659,730.5,409.6,500.5,166.399,136.4503817,128.9914729,135.003296,134.6543779
40660,730.5,412.6,504,167.599,137.4045802,129.9217054,135.9920897,134.6543779
40661,730.5,421.1,513,168.499,139.8582334,130.6193798,138.7936717,134.6543779
40666,730,427.8,520.5,168.199,141.9029444,130.3868217,141.0019776,134.562212
40667,729,415.5,511,172.699,139.3129771,133.8751938,136.9479235,134.3778802
40668,732.5,412.6,512.5,171.6,139.7219193,133.0232558,135.9920897,135.0230415
40669,732.5,412.1,509,168.399,138.7677208,130.5418605,135.8272907,135.0230415
40672,732.5,406.8,503.5,169.999,137.2682661,131.7821705,134.0804219,135.0230415
40673,732.5,409.9,512.5,168.899,139.7219193,130.9294574,135.1021753,135.0230415
40674,732.5,409.1,509.5,169.7,138.9040349,131.5503876,134.838497,135.0230415
40675,732.5,409.5,511,169.899,139.3129771,131.7046512,134.9703362,135.0230415
40676,732.5,411.6,516,169.6,140.6761178,131.4728682,135.6624918,135.0230415
40679,736.5,407.6,512.5,175.599,139.7219193,136.1232558,134.3441002,135.7603687
40680,736.5,405.9,508.5,168.099,138.6314068,130.3093023,133.7837838,135.7603687
40681,741.5,415.7,524.5,168.399,142.9934569,130.5418605,137.0138431,136.6820276
40682,741,414.9,527.5,171.399,143.8113413,132.8674419,136.7501648,136.5898618
40683,744.5,417.8,529,170.199,144.2202835,131.9372093,137.7059987,137.235023
40686,746,410.3,521.5,174.999,142.1755725,135.6581395,135.2340145,137.5115207
40687,746,413.1,523.5,173.3,142.7208288,134.3410853,136.1568886,137.5115207
40688,746,416,517,173.899,140.9487459,134.8054264,137.1127225,137.5115207
40689,746,419.5,516.5,175.099,140.8124318,135.7356589,138.2663151,137.5115207
40690,746,432.4,524,174.999,142.8571429,135.6581395,142.5181279,137.5115207
40694,746,441.6,538.5,180.1,146.8102508,139.6124031,145.5504285,137.5115207
40695,745,436,534.5,179.899,145.7197383,139.4565891,143.7046803,137.3271889
40696,746.5,435.5,528.5,179.1,144.0839695,138.8372093,143.5398813,137.6036866
40697,747.5,435.6,530.5,176.799,144.6292257,137.0534884,143.5728411,137.7880184
40700,747.5,442.2,537,178.2,146.4013086,138.1395349,145.7481872,137.7880184
40701,749.5,439.6,539,177.2,146.9465649,137.3643411,144.8912327,138.156682
40702,749.5,435.8,528,175.799,143.9476554,136.2782946,143.6387607,138.156682
40703,751.5,433.2,528,176.699,143.9476554,136.975969,142.7818062,138.5253456
40704,751.5,433.2,533,179.899,145.3107961,139.4565891,142.7818062,138.5253456
40707,755,434.7,533.5,180,145.4471101,139.5348837,143.276203,139.1705069
40708,756.5,436.7,537.5,179,146.5376227,138.7596899,143.9353988,139.4470046
40709,757.5,435.7,539,180.299,146.9465649,139.7666667,143.6058009,139.6313364
40710,757.5,434.7,537,180,146.4013086,139.5348837,143.276203,139.6313364
40711,761,434.5,515,181,140.4034896,140.3100775,143.2102835,140.2764977
40714,761,427.8,512,182.999,139.5856052,141.8596899,141.0019776,140.2764977
40715,761.5,426.6,520.5,181.699,141.9029444,140.851938,140.6064601,140.3686636
40716,761.5,425.5,519,186.999,141.4940022,144.9604651,140.2439024,140.3686636
40717,762.5,422.4,510.5,187.799,139.176663,145.5806202,139.222149,140.5529954
40718,762.5,420.4,508.5,186.999,138.6314068,144.9604651,138.5629532,140.5529954
40721,764,422.7,511.5,186.799,139.4492912,144.8054264,139.3210283,140.8294931
40722,765,429.1,517.5,188.299,141.08506,145.9682171,141.4304548,141.0138249
40723,766.5,433.3,525,188.999,143.129771,146.5108527,142.814766,141.2903226
40724,766.5,436,528,193.599,143.9476554,150.0767442,143.7046803,141.2903226
40725,771,439.6,532,197,145.0381679,152.7131783,144.8912327,142.1198157
40728,774,443,537,198.9,146.4013086,154.1860465,146.0118655,142.6728111
40729,775,445,536.5,197.199,146.2649945,152.8674419,146.6710613,142.8571429
40730,776.5,439.9,531,203.699,144.7655398,157.9062016,144.9901121,143.1336406
40731,786,431.5,522,202.699,142.3118866,157.1310078,142.2214898,144.8847926
40732,789,431.4,522,197.399,142.3118866,153.0224806,142.18853,145.437788
40735,791,426.4,510.5,196.199,139.176663,152.0922481,140.5405405,145.8064516
40736,791,427.8,514.5,191.099,140.2671756,148.1387597,141.0019776,145.8064516
40737,791.5,432.9,519,191.999,141.4940022,148.8364341,142.6829268,145.8986175
40738,799,442,521,193.299,142.0392585,149.844186,145.6822676,147.281106
40739,816.5,444.8,524,193.999,142.8571429,150.3868217,146.6051417,150.5069124
40742,816.5,435.6,521.5,190.999,142.1755725,148.0612403,143.5728411,150.5069124
40743,817.5,439.5,522,190.199,142.3118866,147.4410853,144.8582729,150.6912442
40744,820,439.6,527,189.5,143.6750273,146.8992248,144.8912327,151.1520737
40745,812.5,436.1,525.5,188.899,143.2660851,146.4333333,143.7376401,149.7695853
40746,810,432,526.5,189.999,143.5387132,147.2860465,142.3862887,149.3087558
40749,809,430,529,189.999,144.2202835,147.2860465,141.7270929,149.124424
40750,809,424.2,526.5,192.499,143.5387132,149.224031,139.8154252,149.124424
40751,808.5,418.2,520,191.499,141.7666303,148.4488372,137.8378378,149.0322581
40752,797.5,419,514.5,189.299,140.2671756,146.7434109,138.1015162,147.0046083
40753,768.5,416.2,511.5,190.4,139.4492912,147.5968992,137.1786421,141.6589862
40756,763.5,417,513,187.899,139.8582334,145.6581395,137.4423204,140.7373272
40757,762.5,409.6,504.5,190.199,137.5408942,147.4410853,135.003296,140.5529954
40758,762.5,404.2,497.4,185.6,135.6052345,143.875969,133.2234674,140.5529954
40759,753.5,391,481.5,181.299,131.2704471,140.5418605,128.8727752,138.8940092
40760,751,373.3,459.8,172.199,125.3544166,133.4875969,123.0388926,138.4331797
40763,749,357.5,441.2,164.499,120.2835333,127.5186047,117.8312459,138.0645161
40764,748,369.6,458,162.399,124.8636859,125.8906977,121.8193804,137.8801843
40765,748,365.9,460,167.199,125.4089422,129.6116279,120.5998682,137.8801843
40766,746.5,376,484.6,164.399,132.1155943,127.4410853,123.9288069,137.6036866
40767,741,390.3,493,166.499,134.4056707,129.0689922,128.6420567,136.5898618
40770,734.5,393,496.1,171.999,135.2508179,133.3325581,129.531971,135.3917051
40771,734.5,384.5,488.2,174.999,133.0970556,135.6581395,126.7303889,135.3917051
40772,730,387.1,486.6,171.299,132.6608506,132.7899225,127.5873434,134.562212
40773,730,366.9,463.3,171.799,126.308615,133.1775194,120.9294661,134.562212
40774,728,356.1,463.6,169.299,126.3904035,131.2395349,117.3698088,134.1935484
40777,727.5,365,469.8,163.799,128.0806979,126.975969,120.3032301,134.1013825
40778,728.5,355.3,467.4,163,127.4263904,126.3565891,117.1061305,134.2857143
40779,725,357,469,162,127.8625954,125.5813953,117.6664469,133.640553
40780,724,352.1,461.5,160.999,125.8178844,124.8054264,116.0514173,133.4562212
40781,723.5,348.8,458.4,159.899,124.9727372,123.9527132,114.9637442,133.3640553
40785,723.5,355.6,469.4,159.4,127.9716467,123.5658915,117.2050099,133.3640553
40786,723.5,361.6,477.3,165.399,130.1254089,128.2162791,119.1825972,133.3640553
40787,723.5,361.1,470.3,168.199,128.217012,130.3868217,119.0177983,133.3640553
40788,726,362.9,466.3,166.399,127.1264995,128.9914729,119.6110745,133.8248848
40791,727.5,351.8,460.9,168.999,125.6543075,131.0069767,115.9525379,134.1013825
40792,734.5,352.6,460,163.399,125.4089422,126.6658915,116.2162162,135.3917051
40793,738.5,364.7,474.3,163.299,129.3075245,126.5883721,120.2043507,136.1290323
40794,758.5,366.3,477.7,167.399,130.2344602,129.7666667,120.7317073,139.8156682
40795,765,356.3,468.4,168.7,127.6990185,130.7751938,117.4357284,141.0138249
40798,767.5,350.8,458.6,166.999,125.0272628,129.4565891,115.62294,141.4746544
40799,767.5,352.4,461.7,166.099,125.87241,128.7589147,116.1502966,141.4746544
40800,768.5,356.1,461.4,168.6,125.7906216,130.6976744,117.3698088,141.6589862
40801,771,370.1,471.9,171.099,128.653217,132.6348837,121.9841793,142.1198157
40802,770.5,382.7,493.1,175.799,134.4329335,136.2782946,126.1371127,142.0276498
